date,source,url,seg,pos_cnt,neg_cnt,neutral_cnt,total_cnt,fill_source,dict
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,H,0,2,6,8,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,F,0,9,107,116,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,HP,0,2,6,8,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,H,0,0,6,6,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,F,1,8,214,223,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,HP,0,0,6,6,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,H,0,0,9,9,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,F,3,5,302,310,auto,Correa
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,HP,0,0,9,9,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,H,0,0,6,6,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,F,4,13,333,350,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,HP,1,1,33,35,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,H,0,0,7,7,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,F,0,4,405,409,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,HP,0,0,29,29,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,H,0,1,5,6,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,F,0,15,340,355,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,HP,0,1,6,7,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,H,0,0,7,7,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,F,9,3,226,238,auto,Correa
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,HP,2,0,19,21,auto,Correa
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,H,0,0,6,6,auto,Correa
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,F,2,3,202,207,auto,Correa
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,HP,0,0,12,12,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,H,0,0,6,6,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,F,2,11,434,447,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,HP,0,0,6,6,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,H,0,0,5,5,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,F,2,12,241,255,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,HP,0,0,5,5,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,H,0,0,6,6,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,F,2,13,306,321,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,HP,0,0,6,6,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,H,0,1,6,7,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,F,5,3,430,438,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,HP,0,1,6,7,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,H,0,1,7,8,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,F,1,2,322,325,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,HP,0,1,7,8,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,H,0,0,8,8,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,F,1,1,194,196,auto,Correa
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,HP,0,0,8,8,auto,Correa
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,H,0,0,4,4,manual,Correa
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,F,6,4,235,245,manual,Correa
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,HP,2,1,32,35,manual,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,H,0,0,8,8,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,F,4,6,338,348,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,HP,1,0,34,35,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,H,0,0,3,3,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,F,0,2,264,266,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,HP,0,0,24,24,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,H,0,0,4,4,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,F,7,6,475,488,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,HP,0,0,5,5,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,H,0,0,6,6,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,F,5,7,242,254,auto,Correa
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,HP,0,0,23,23,auto,Correa
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,H,0,0,5,5,auto,Correa
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,F,0,4,251,255,auto,Correa
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,HP,0,0,10,10,auto,Correa
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,H,0,0,6,6,auto,Correa
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,F,0,7,225,232,auto,Correa
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,HP,0,0,6,6,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,H,0,0,9,9,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,F,0,2,304,306,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,HP,0,0,28,28,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,H,0,0,5,5,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,F,2,5,489,496,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,HP,0,0,27,27,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,H,0,0,5,5,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,F,1,9,217,227,auto,Correa
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,HP,0,1,18,19,auto,Correa
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,H,0,0,2,2,auto,Correa
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,F,4,5,407,416,auto,Correa
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,HP,0,0,4,4,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,H,0,1,7,8,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,F,1,14,290,305,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,HP,0,1,7,8,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254220-philippine-stock-exchange-index-morning-trade-march-12-2020/,H,0,0,5,5,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254220-philippine-stock-exchange-index-morning-trade-march-12-2020/,F,0,3,89,92,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254220-philippine-stock-exchange-index-morning-trade-march-12-2020/,HP,0,0,5,5,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254263-dti-orders-nationwide-price-freeze-coronavirus-emergency/,H,0,0,8,8,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254263-dti-orders-nationwide-price-freeze-coronavirus-emergency/,F,0,0,180,180,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254263-dti-orders-nationwide-price-freeze-coronavirus-emergency/,HP,0,0,8,8,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254272-philippine-stock-exchange-index-march-12-2020/,H,0,0,7,7,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254272-philippine-stock-exchange-index-march-12-2020/,F,1,8,166,175,auto,Correa
2020-03-12,Rappler,https://www.rappler.com/business/254272-philippine-stock-exchange-index-march-12-2020/,HP,0,0,7,7,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283391/bsp-instructs-lenders-to-prepare-contingencies-as-virus-spreads/,H,0,0,7,7,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283391/bsp-instructs-lenders-to-prepare-contingencies-as-virus-spreads/,F,4,2,312,318,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283391/bsp-instructs-lenders-to-prepare-contingencies-as-virus-spreads/,HP,0,0,31,31,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283425/never-before-seen-phl-braces-for-pandemic/,H,0,0,4,4,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283425/never-before-seen-phl-braces-for-pandemic/,F,4,11,990,1005,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283425/never-before-seen-phl-braces-for-pandemic/,HP,0,0,8,8,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283531/stocks-plummet-on-coronavirus-fears/,H,0,1,3,4,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283531/stocks-plummet-on-coronavirus-fears/,F,3,10,323,336,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283531/stocks-plummet-on-coronavirus-fears/,HP,0,1,4,5,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283532/economic-growth-may-fall-below-5-this-year/,H,0,0,4,4,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283532/economic-growth-may-fall-below-5-this-year/,F,0,6,246,252,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283532/economic-growth-may-fall-below-5-this-year/,HP,0,0,18,18,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283554/peso-weakens-but-comes-off-lows-after-stocks-rebound/,H,1,0,5,6,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283554/peso-weakens-but-comes-off-lows-after-stocks-rebound/,F,4,4,162,170,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283554/peso-weakens-but-comes-off-lows-after-stocks-rebound/,HP,3,1,19,23,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283555/peso-deemed-among-most-resilient-currencies-in-asia-dof/,H,1,0,5,6,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283555/peso-deemed-among-most-resilient-currencies-in-asia-dof/,F,4,2,185,191,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283555/peso-deemed-among-most-resilient-currencies-in-asia-dof/,HP,2,1,18,21,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283559/sss-gsis-directed-to-prop-up-pse-with-more-equities-purchases/,H,0,0,7,7,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283559/sss-gsis-directed-to-prop-up-pse-with-more-equities-purchases/,F,1,2,119,122,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283559/sss-gsis-directed-to-prop-up-pse-with-more-equities-purchases/,HP,0,1,31,32,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283587/stocks-rise-1-as-investors-pension-funds-snap-bargains/,H,0,0,7,7,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283587/stocks-rise-1-as-investors-pension-funds-snap-bargains/,F,3,2,213,218,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283587/stocks-rise-1-as-investors-pension-funds-snap-bargains/,HP,1,0,26,27,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283597/economy-at-risk-from-metro-lockdown-analysts/,H,0,0,5,5,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283597/economy-at-risk-from-metro-lockdown-analysts/,F,3,5,381,389,auto,Correa
2020-03-13,Business World,https://www.bworldonline.com/editors-picks/2020/03/13/283597/economy-at-risk-from-metro-lockdown-analysts/,HP,0,0,28,28,auto,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292419/asian-shares-plunge-after-wall-streets-worst-day-since-87,H,0,2,5,7,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292419/asian-shares-plunge-after-wall-streets-worst-day-since-87,F,6,28,520,554,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292419/asian-shares-plunge-after-wall-streets-worst-day-since-87,HP,0,4,21,25,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292427/dominguez-3m-adb-grant-ample-govt-funds-to-boost-ph-fight-vs-covid-19,H,0,0,11,11,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292427/dominguez-3m-adb-grant-ample-govt-funds-to-boost-ph-fight-vs-covid-19,F,1,0,195,196,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292427/dominguez-3m-adb-grant-ample-govt-funds-to-boost-ph-fight-vs-covid-19,HP,0,0,34,34,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292431/psei-regains-1-after-highly-volatile-session,H,0,1,4,5,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292431/psei-regains-1-after-highly-volatile-session,F,3,2,95,100,manual,Correa
2020-03-13,Inquirer,https://business.inquirer.net/292431/psei-regains-1-after-highly-volatile-session,HP,1,3,22,26,manual,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000303/diokno-assures-financial-institutions-continued-service-amid-pandemic,H,0,0,8,8,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000303/diokno-assures-financial-institutions-continued-service-amid-pandemic,F,3,1,255,259,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000303/diokno-assures-financial-institutions-continued-service-amid-pandemic,HP,0,0,16,16,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000305/bsp-orders-banks-prepare-response-plans-virus-spreads,H,0,0,8,8,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000305/bsp-orders-banks-prepare-response-plans-virus-spreads,F,0,0,181,181,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000305/bsp-orders-banks-prepare-response-plans-virus-spreads,HP,0,0,16,16,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000564/circuit-breakers-save-psei-back-back-freefall,H,0,0,5,5,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000564/circuit-breakers-save-psei-back-back-freefall,F,5,9,318,332,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000564/circuit-breakers-save-psei-back-back-freefall,HP,0,0,10,10,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000585/amid-market-panic-sec-wants-listed-investors-informed-coronavirus-risks,H,0,0,10,10,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000585/amid-market-panic-sec-wants-listed-investors-informed-coronavirus-risks,F,1,10,193,204,auto,Correa
2020-03-13,Philippine Star,https://www.philstar.com/business/2020/03/13/2000585/amid-market-panic-sec-wants-listed-investors-informed-coronavirus-risks,HP,0,0,20,20,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254324-depth-economic-slowdown-depends-response-imf-novel-coronavirus/,H,0,1,5,6,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254324-depth-economic-slowdown-depends-response-imf-novel-coronavirus/,F,1,5,148,154,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254324-depth-economic-slowdown-depends-response-imf-novel-coronavirus/,HP,0,1,5,6,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254329-updates-global-stock-markets-march-12-2020/,H,0,1,8,9,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254329-updates-global-stock-markets-march-12-2020/,F,2,24,305,331,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254329-updates-global-stock-markets-march-12-2020/,HP,0,1,8,9,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254335-us-federal-reserve-cash-injections-markets-novel-coronavirus/,H,0,0,7,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254335-us-federal-reserve-cash-injections-markets-novel-coronavirus/,F,4,10,386,400,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254335-us-federal-reserve-cash-injections-markets-novel-coronavirus/,HP,0,0,7,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254360-novel-coronavirus-shines-spotlight-united-states-economic-inequality/,H,0,0,5,5,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254360-novel-coronavirus-shines-spotlight-united-states-economic-inequality/,F,4,10,407,421,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254360-novel-coronavirus-shines-spotlight-united-states-economic-inequality/,HP,0,0,5,5,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254402-updates-global-oil-prices-march-13-2020/,H,0,1,6,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254402-updates-global-oil-prices-march-13-2020/,F,0,14,208,222,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254402-updates-global-oil-prices-march-13-2020/,HP,0,1,6,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254424-philippine-stock-exchange-index-march-13-2020/,H,0,1,6,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254424-philippine-stock-exchange-index-march-13-2020/,F,2,3,119,124,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254424-philippine-stock-exchange-index-march-13-2020/,HP,0,1,6,7,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254490-china-to-cut-banks-reserve-requirement-combat-coronavirus-fallout-march-16-2020/,H,0,0,8,8,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254490-china-to-cut-banks-reserve-requirement-combat-coronavirus-fallout-march-16-2020/,F,0,0,183,183,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254490-china-to-cut-banks-reserve-requirement-combat-coronavirus-fallout-march-16-2020/,HP,0,0,8,8,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254507-norway-sweden-launch-economic-coronavirus-response-march-13-2020/,H,0,0,6,6,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254507-norway-sweden-launch-economic-coronavirus-response-march-13-2020/,F,2,4,255,261,auto,Correa
2020-03-13,Rappler,https://www.rappler.com/business/254507-norway-sweden-launch-economic-coronavirus-response-march-13-2020/,HP,0,0,6,6,auto,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292575/psei-down-14-4-in-dreadful-week-for-stocks,H,0,0,4,4,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292575/psei-down-14-4-in-dreadful-week-for-stocks,F,7,4,246,257,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292575/psei-down-14-4-in-dreadful-week-for-stocks,HP,1,1,23,25,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292579/gsis-sss-ordered-to-take-advantage-of-market-slump,H,0,1,5,6,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292579/gsis-sss-ordered-to-take-advantage-of-market-slump,F,1,4,216,221,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292579/gsis-sss-ordered-to-take-advantage-of-market-slump,HP,0,2,22,24,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292589/relief-package-for-ph-borrowers-readied-as-bsp-moves-to-calm-jittery-markets,H,1,0,9,10,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292589/relief-package-for-ph-borrowers-readied-as-bsp-moves-to-calm-jittery-markets,F,4,8,262,274,manual,Correa
2020-03-14,Inquirer,https://business.inquirer.net/292589/relief-package-for-ph-borrowers-readied-as-bsp-moves-to-calm-jittery-markets,HP,2,0,36,38,manual,Correa
2020-03-14,Rappler,https://www.rappler.com/business/254472-updates-global-stock-markets-march-13-2020/,H,0,0,9,9,auto,Correa
2020-03-14,Rappler,https://www.rappler.com/business/254472-updates-global-stock-markets-march-13-2020/,F,4,16,299,319,auto,Correa
2020-03-14,Rappler,https://www.rappler.com/business/254472-updates-global-stock-markets-march-13-2020/,HP,0,0,9,9,auto,Correa
2020-03-15,Business World,https://www.bworldonline.com/editors-picks/2020/03/15/283780/of-pandemics-past-and-covid-19s-economic-impact/,H,0,0,5,5,auto,Correa
2020-03-15,Business World,https://www.bworldonline.com/editors-picks/2020/03/15/283780/of-pandemics-past-and-covid-19s-economic-impact/,F,4,11,484,499,auto,Correa
2020-03-15,Business World,https://www.bworldonline.com/editors-picks/2020/03/15/283780/of-pandemics-past-and-covid-19s-economic-impact/,HP,0,0,17,17,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254633-pse-trading-hours-metro-manila-lockdown-march-16-april-14-2020/,H,0,0,8,8,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254633-pse-trading-hours-metro-manila-lockdown-march-16-april-14-2020/,F,0,0,109,109,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254633-pse-trading-hours-metro-manila-lockdown-march-16-april-14-2020/,HP,0,0,8,8,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254663-coronavirus-makes-zero-rates-possibility-us-federal-reserve/,H,0,0,8,8,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254663-coronavirus-makes-zero-rates-possibility-us-federal-reserve/,F,0,8,398,406,auto,Correa
2020-03-15,Rappler,https://www.rappler.com/business/254663-coronavirus-makes-zero-rates-possibility-us-federal-reserve/,HP,0,0,8,8,auto,Correa
2020-03-16,Business World,https://www.bworldonline.com/editors-picks/2020/03/16/283630/volatility-seen-amid-uncertainties-due-to-virus/,H,0,1,4,5,auto,Correa
2020-03-16,Business World,https://www.bworldonline.com/editors-picks/2020/03/16/283630/volatility-seen-amid-uncertainties-due-to-virus/,F,2,11,228,241,auto,Correa
2020-03-16,Business World,https://www.bworldonline.com/editors-picks/2020/03/16/283630/volatility-seen-amid-uncertainties-due-to-virus/,HP,0,1,5,6,auto,Correa
