date,source,url,seg,pos_cnt,neg_cnt,neutral_cnt,total_cnt,fill_source,dict
2020-03-05,Business World,https://www.bworldonline.com/editors-picks/2020/03/05/282195/phl-exports-could-take-300-m-hit-from-coronavirus-outbreak/,HP,0,2,23,25,auto,LM
2020-03-05,Business World,https://www.bworldonline.com/editors-picks/2020/03/05/282208/peso-weakens-slightly-on-february-inflation-report/,H,0,1,5,6,auto,LM
2020-03-05,Business World,https://www.bworldonline.com/editors-picks/2020/03/05/282208/peso-weakens-slightly-on-february-inflation-report/,F,2,15,245,262,auto,LM
2020-03-05,Business World,https://www.bworldonline.com/editors-picks/2020/03/05/282208/peso-weakens-slightly-on-february-inflation-report/,HP,0,3,18,21,auto,LM
2020-03-05,Inquirer,https://business.inquirer.net/291856/despite-foreign-selling-psei-picks-up-by-1-13,H,1,0,4,5,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291856/despite-foreign-selling-psei-picks-up-by-1-13,F,11,6,222,239,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291856/despite-foreign-selling-psei-picks-up-by-1-13,HP,2,0,16,18,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291861/ph-eyes-loan-to-stem-covid-19-impact,H,0,0,6,6,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291861/ph-eyes-loan-to-stem-covid-19-impact,F,1,2,209,212,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291861/ph-eyes-loan-to-stem-covid-19-impact,HP,0,0,24,24,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291873/asian-shares-rise-following-stimulus-led-surge-on-wall-street,H,0,0,9,9,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291873/asian-shares-rise-following-stimulus-led-surge-on-wall-street,F,12,16,381,409,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291873/asian-shares-rise-following-stimulus-led-surge-on-wall-street,HP,0,0,30,30,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291877/ph-braces-for-higher-inflation-due-to-covid-19,H,0,0,8,8,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291877/ph-braces-for-higher-inflation-due-to-covid-19,F,4,22,597,623,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291877/ph-braces-for-higher-inflation-due-to-covid-19,HP,0,0,27,27,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291897/monetary-easing-seen-as-bsp-warns-of-covid-19-impact,H,0,2,5,7,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291897/monetary-easing-seen-as-bsp-warns-of-covid-19-impact,F,5,7,208,220,manual,LM
2020-03-05,Inquirer,https://business.inquirer.net/291897/monetary-easing-seen-as-bsp-warns-of-covid-19-impact,HP,0,4,22,26,manual,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282264/inflation-slows-down-in-february/,H,0,0,3,3,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282264/inflation-slows-down-in-february/,F,1,16,437,454,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282264/inflation-slows-down-in-february/,HP,0,2,36,38,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282311/shares-back-in-the-red-as-phl-reports-new-coronavirus-cases/,H,0,0,7,7,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282311/shares-back-in-the-red-as-phl-reports-new-coronavirus-cases/,F,4,13,230,247,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282311/shares-back-in-the-red-as-phl-reports-new-coronavirus-cases/,HP,1,1,28,30,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282312/peso-drops-vs-dollar-on-local-data/,H,0,0,6,6,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282312/peso-drops-vs-dollar-on-local-data/,F,3,13,191,207,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282312/peso-drops-vs-dollar-on-local-data/,HP,1,2,21,24,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282322/philippine-dollar-reserves-inch-up-in-february/,H,0,0,5,5,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282322/philippine-dollar-reserves-inch-up-in-february/,F,2,5,356,363,auto,LM
2020-03-06,Business World,https://www.bworldonline.com/editors-picks/2020/03/06/282322/philippine-dollar-reserves-inch-up-in-february/,HP,0,0,22,22,auto,LM
2020-03-06,Inquirer,https://business.inquirer.net/291944/virus-fears-grip-markets-again-stocks-and-bond-yields-slide,H,0,1,7,8,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291944/virus-fears-grip-markets-again-stocks-and-bond-yields-slide,F,2,33,411,446,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291944/virus-fears-grip-markets-again-stocks-and-bond-yields-slide,HP,0,5,25,30,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291951/asian-shares-drop-as-virus-fears-grip-markets-again,H,0,1,6,7,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291951/asian-shares-drop-as-virus-fears-grip-markets-again,F,1,27,380,408,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291951/asian-shares-drop-as-virus-fears-grip-markets-again,HP,0,2,16,18,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291956/ph-dollar-stash-piling-up-high-again,H,0,0,5,5,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291956/ph-dollar-stash-piling-up-high-again,F,0,0,134,134,manual,LM
2020-03-06,Inquirer,https://business.inquirer.net/291956/ph-dollar-stash-piling-up-high-again,HP,0,0,33,33,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292036/forex-reserves-resume-uptrend-in-february,H,0,0,5,5,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292036/forex-reserves-resume-uptrend-in-february,F,0,0,135,135,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292036/forex-reserves-resume-uptrend-in-february,HP,0,0,35,35,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292041/bsp-forecast-to-cut-interest-rates-further,H,0,1,3,4,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292041/bsp-forecast-to-cut-interest-rates-further,F,1,5,120,126,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292041/bsp-forecast-to-cut-interest-rates-further,HP,0,3,23,26,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292043/psei-closes-down-1-6-on-concerns-over-covid-19-spread,H,0,1,4,5,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292043/psei-closes-down-1-6-on-concerns-over-covid-19-spread,F,4,11,175,190,manual,LM
2020-03-07,Inquirer,https://business.inquirer.net/292043/psei-closes-down-1-6-on-concerns-over-covid-19-spread,HP,0,3,19,22,manual,LM
2020-03-07,Rappler,https://www.rappler.com/business/253451-global-growth-2020-to-dip-below-2019-rate-imf-novel-coronavirus/,H,0,0,6,6,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253451-global-growth-2020-to-dip-below-2019-rate-imf-novel-coronavirus/,F,7,25,353,385,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253451-global-growth-2020-to-dip-below-2019-rate-imf-novel-coronavirus/,HP,0,0,6,6,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253457-inflation-rate-philippines-february-2020/,H,0,0,3,3,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253457-inflation-rate-philippines-february-2020/,F,3,15,270,288,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253457-inflation-rate-philippines-february-2020/,HP,0,0,3,3,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253604-novel-coronavirus-impact-asia-pacific-economies-forecast-march-6-2020/,H,0,0,8,8,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253604-novel-coronavirus-impact-asia-pacific-economies-forecast-march-6-2020/,F,0,26,237,263,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253604-novel-coronavirus-impact-asia-pacific-economies-forecast-march-6-2020/,HP,0,0,8,8,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253647-updates-global-stock-markets-march-6-2020/,H,0,1,6,7,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253647-updates-global-stock-markets-march-6-2020/,F,1,27,264,292,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253647-updates-global-stock-markets-march-6-2020/,HP,0,1,6,7,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253679-solid-united-states-economy-bracing-for-novel-coronavirus-infection/,H,0,0,5,5,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253679-solid-united-states-economy-bracing-for-novel-coronavirus-infection/,F,7,26,380,413,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253679-solid-united-states-economy-bracing-for-novel-coronavirus-infection/,HP,0,0,5,5,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253699-world-finance-chiefs-measures-fight-novel-coronavirus/,H,0,0,7,7,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253699-world-finance-chiefs-measures-fight-novel-coronavirus/,F,5,22,371,398,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253699-world-finance-chiefs-measures-fight-novel-coronavirus/,HP,0,0,7,7,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253714-china-exports-imports-january-february-2020/,H,0,0,5,5,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253714-china-exports-imports-january-february-2020/,F,2,19,252,273,auto,LM
2020-03-07,Rappler,https://www.rappler.com/business/253714-china-exports-imports-january-february-2020/,HP,0,0,5,5,auto,LM
2020-03-08,Business World,https://www.bworldonline.com/editors-picks/2020/03/08/282502/downgrading-gdp-growth-covid-19-impact/,H,0,1,4,5,auto,LM
2020-03-08,Business World,https://www.bworldonline.com/editors-picks/2020/03/08/282502/downgrading-gdp-growth-covid-19-impact/,F,3,18,405,426,auto,LM
2020-03-08,Business World,https://www.bworldonline.com/editors-picks/2020/03/08/282502/downgrading-gdp-growth-covid-19-impact/,HP,1,1,15,17,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282360/psei-to-move-sideways-ahead-of-earnings-reports/,H,0,0,5,5,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282360/psei-to-move-sideways-ahead-of-earnings-reports/,F,2,8,243,253,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282360/psei-to-move-sideways-ahead-of-earnings-reports/,HP,0,0,6,6,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282400/asia-to-take-major-fdi-hit-from-global-coronavirus-outbreak/,H,0,0,7,7,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282400/asia-to-take-major-fdi-hit-from-global-coronavirus-outbreak/,F,7,18,352,377,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282400/asia-to-take-major-fdi-hit-from-global-coronavirus-outbreak/,HP,0,1,27,28,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282455/treasury-bill-rates-may-decline-on-appetite-for-shorter-tenors/,H,0,1,5,6,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282455/treasury-bill-rates-may-decline-on-appetite-for-shorter-tenors/,F,0,7,308,315,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282455/treasury-bill-rates-may-decline-on-appetite-for-shorter-tenors/,HP,0,1,29,30,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282457/peso-seen-to-weaken-further-as-coronavirus-continues-to-spread/,H,0,1,5,6,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282457/peso-seen-to-weaken-further-as-coronavirus-continues-to-spread/,F,1,16,314,331,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282457/peso-seen-to-weaken-further-as-coronavirus-continues-to-spread/,HP,0,3,17,20,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282577/banks-may-face-risks-from-virus/,H,0,0,4,4,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282577/banks-may-face-risks-from-virus/,F,4,29,469,502,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282577/banks-may-face-risks-from-virus/,HP,0,1,22,23,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282578/supply-chain-disruption-likely-to-cause-price-spikes-dof/,H,0,1,6,7,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282578/supply-chain-disruption-likely-to-cause-price-spikes-dof/,F,0,15,249,264,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282578/supply-chain-disruption-likely-to-cause-price-spikes-dof/,HP,0,2,23,25,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282712/phl-shares-plunge-on-worries-over-coronavirus/,H,0,1,4,5,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282712/phl-shares-plunge-on-worries-over-coronavirus/,F,0,12,224,236,auto,LM
2020-03-09,Business World,https://www.bworldonline.com/editors-picks/2020/03/09/282712/phl-shares-plunge-on-worries-over-coronavirus/,HP,0,4,18,22,auto,LM
2020-03-09,Inquirer,https://business.inquirer.net/292148/ph-stocks-see-worst-bloodbath-in-12-years,H,0,1,4,5,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292148/ph-stocks-see-worst-bloodbath-in-12-years,F,0,13,125,138,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292148/ph-stocks-see-worst-bloodbath-in-12-years,HP,0,6,26,32,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292151/ph-defers-panda-bond-sale-amid-coronavirus-threat,H,0,1,7,8,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292151/ph-defers-panda-bond-sale-amid-coronavirus-threat,F,1,6,126,133,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292151/ph-defers-panda-bond-sale-amid-coronavirus-threat,HP,0,1,26,27,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292153/bsp-moves-to-calm-jittery-markets-with-relief-package-for-banks,H,0,0,8,8,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292153/bsp-moves-to-calm-jittery-markets-with-relief-package-for-banks,F,1,18,170,189,manual,LM
2020-03-09,Inquirer,https://business.inquirer.net/292153/bsp-moves-to-calm-jittery-markets-with-relief-package-for-banks,HP,0,1,30,31,manual,LM
2020-03-09,Rappler,https://www.rappler.com/business/253845-novel-coronavirus-seen-make-philippines-miss-gross-domestic-product-growth-target-2020/,H,0,1,7,8,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253845-novel-coronavirus-seen-make-philippines-miss-gross-domestic-product-growth-target-2020/,F,0,11,189,200,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253845-novel-coronavirus-seen-make-philippines-miss-gross-domestic-product-growth-target-2020/,HP,0,1,7,8,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253871-peza-asks-senate-delay-citira-passage-novel-coronavirus-crisis/,H,0,2,7,9,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253871-peza-asks-senate-delay-citira-passage-novel-coronavirus-crisis/,F,0,18,267,285,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253871-peza-asks-senate-delay-citira-passage-novel-coronavirus-crisis/,HP,0,2,7,9,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,H,0,3,5,8,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,F,0,14,102,116,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253876-philippine-stock-exchange-index-march-9-2020/,HP,0,3,5,8,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,H,0,0,6,6,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,F,2,18,203,223,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253906-novel-coronavirus-outbreak-impact-global-fdi-un-assessment-march-8-2020/,HP,0,0,6,6,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,H,0,1,8,9,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,F,2,14,294,310,auto,LM
2020-03-09,Rappler,https://www.rappler.com/business/253921-novel-coronavirus-cause-first-annual-decline-oil-use-in-decade-iea/,HP,0,1,8,9,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,H,0,0,6,6,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,F,3,25,322,350,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282718/diokno-says-banks-have-enough-buffers-vs-risks/,HP,1,2,32,35,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,H,0,0,7,7,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,F,0,20,389,409,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282719/govt-makes-full-award-of-t-bills-as-rates-mostly-drop-on-demand/,HP,0,2,27,29,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,H,0,0,6,6,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,F,1,28,326,355,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282763/philippine-stocks-slide-into-bear-market-territory/,HP,0,0,7,7,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,H,0,0,7,7,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,F,9,4,225,238,auto,LM
2020-03-10,Business World,https://www.bworldonline.com/editors-picks/2020/03/10/282977/pse-index-inches-higher-as-investors-buy-bargains/,HP,2,0,19,21,auto,LM
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,H,0,0,6,6,auto,LM
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,F,3,6,198,207,auto,LM
2020-03-10,Philippine Star,https://www.philstar.com/business/2020/03/10/1999456/fmic-sees-q1-gdp-growth-lower-08-ppt,HP,0,0,12,12,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,H,0,0,6,6,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,F,3,30,414,447,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253925-imf-calls-for-substantial-stimulus-coordination-novel-coronavirus/,HP,0,0,6,6,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,H,0,1,4,5,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,F,2,20,233,255,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253953-novel-coronavirus-impact-global-economy-un-assessment-march-9-2020/,HP,0,1,4,5,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,H,0,2,4,6,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,F,8,25,288,321,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253956-novel-coronavirus-impact-youth-unemployment-un-assessment-march-9-2020/,HP,0,2,4,6,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,H,0,0,7,7,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,F,4,14,420,438,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/253979-egypt-tourism-sector-braces-novel-coronavirus-impact/,HP,0,0,7,7,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,H,0,1,7,8,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,F,4,6,315,325,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254038-inflation-rate-china-february-2020/,HP,0,1,7,8,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,H,0,1,7,8,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,F,2,2,192,196,auto,LM
2020-03-10,Rappler,https://www.rappler.com/business/254113-japan-economic-package-offset-coronavirus-damage-march-10-2020/,HP,0,1,7,8,auto,LM
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,H,0,0,4,4,manual,LM
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,F,6,6,233,245,manual,LM
2020-03-11,Business Mirror,https://businessmirror.com.ph/2020/03/11/time-to-buy-philippine-equities/,HP,3,1,31,35,manual,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,H,0,0,8,8,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,F,2,11,335,348,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282982/abe-pressures-boj-to-ramp-up-stimulus-ahead-of-rate-review/,HP,1,0,34,35,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,H,0,0,3,3,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,F,1,4,261,266,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/282983/rediscount-facility-untapped-2/,HP,0,0,24,24,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,H,0,0,4,4,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,F,8,16,464,488,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283111/2019-fdi-falls-on-global-uncertainties/,HP,0,0,5,5,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,H,1,0,5,6,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,F,7,12,235,254,auto,LM
2020-03-11,Business World,https://www.bworldonline.com/editors-picks/2020/03/11/283169/main-index-climbs-further-despite-cautious-trade/,HP,1,1,21,23,auto,LM
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,H,0,0,5,5,auto,LM
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,F,0,6,249,255,auto,LM
2020-03-11,Philippine Star,https://www.philstar.com/business/2020/03/11/1999988/higher-2021-budget-eyed-bounce-back-covid-19,HP,0,0,10,10,auto,LM
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,H,0,0,6,6,auto,LM
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,F,1,18,213,232,auto,LM
2020-03-11,Rappler,https://www.rappler.com/business/254048-philippines-budget-deficit-combat-coronavirus/,HP,0,0,6,6,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,H,0,0,9,9,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,F,1,8,297,306,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283175/yields-on-bsps-term-deposits-drop-on-virus-lower-oil-prices/,HP,0,1,27,28,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,H,0,1,4,5,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,F,7,12,477,496,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283215/phl-seen-insulated-from-virus-fallout/,HP,1,1,25,27,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,H,0,0,5,5,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,F,0,14,213,227,auto,LM
2020-03-12,Business World,https://www.bworldonline.com/editors-picks/2020/03/12/283386/psei-sinks-to-5700-level-as-coronavirus-spreads/,HP,0,2,17,19,auto,LM
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,H,0,0,2,2,auto,LM
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,F,4,23,389,416,auto,LM
2020-03-12,Philippine Star,https://www.philstar.com/business/2020/03/12/1999999/black-swan-2020,HP,0,0,4,4,auto,LM
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,H,0,1,7,8,auto,LM
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,F,2,22,281,305,auto,LM
2020-03-12,Rappler,https://www.rappler.com/business/254212-updates-global-stock-markets-march-11-2020/,HP,0,1,7,8,auto,LM
2020-03-12,Rappler,https://www.rappler.com/business/254220-philippine-stock-exchange-index-morning-trade-march-12-2020/,H,0,0,5,5,auto,LM
2020-03-12,Rappler,https://www.rappler.com/business/254220-philippine-stock-exchange-index-morning-trade-march-12-2020/,F,0,4,88,92,auto,LM
